LigVolBP,LigVolpred
259.18,258.2660366666664
289.08,283.91713333333325
407.63,405.6064238095239
235.43,239.76346666666663
191.84,190.55276666666649
341.6,330.1058667857144
494.42,490.86571846391695
438.02,432.96924999999936
313.73,315.8261208333334
144.84,145.09303452380956
328.38,320.3742733333333
298.06,295.1222298412698
117.27,121.56518312684052
321.86,339.13623611111126
110.64,113.30658749999996
245.46,250.35946666666663
645.5,642.0344847619048
258.77,254.92456833333324
703.15,713.1846099999996
148.14,147.53358333333318
153.48,152.9566212012987
120.74,124.41370553221296
121.97,118.59469988095242
211.94,220.39971380952383
507.54,490.86571846391695
751.37,797.632779999999
258.42,257.2268666666667
121.82,118.59469988095242
502.84,493.6673100000002
358.49,369.38527
409.09,395.763966666667
479.38,456.2182612144527
514.91,541.8908427777774
649.6,638.0414638095241
331.55,318.2737249999996
309.05,299.18362880259093
456.7,452.2016850341651
255.56,253.8777473160173
274.24,277.31973333333315
241.85,244.6853616666667
444.8,462.4255000000006
127.93,127.33460666666672
118.37,118.88052439560435
107.32,107.21940000000008
325.64,317.1504405952383
301.25,299.4399176190478
213.34,214.2351979761904
202.42,205.33669166666667
260.86,251.76246666666677
436.33,446.0924848484846
150.11,148.14888999999985
280.52,280.59761071428613
127.94,129.07169999999994
343.68,334.4804200000001
330.96,333.6688406060606
313.51,297.6328480463981
124.07,125.68405166666666
164.53,157.36837476190476
288.89,297.2586252738001
247.84,255.51453333333345
465.43,465.9809000000007
158.89,160.78436356227112
338.2,332.01578857142863
130.48,136.65740666666665
234.88,229.2540616666668
574.63,574.4444142857138
525.06,528.4782211111115
239.07,241.1790300000001
158.66,152.0349596428571
384.49,377.6789450000001
430.75,420.233066666667
345.2,349.868343896104
415.32,417.8448595238097
710.86,730.2140447619047
273.84,273.6913672619049
410.55,405.8348333333332
283.75,279.9564750000002
543.42,539.4500406060608
278.5,287.7638166666666
107.79,110.55662380952386
156.52,156.0667960816961
104.84,104.48367137254913
224.4,228.88686666666675
269.97,257.1366916666666
349.73,342.28316891853507
156.51,156.0667960816961
433.35,433.8088666666666
99.08,99.16523666666664
255.09,264.0349833333337
292.81,293.84194999999977
334.45,336.0999616161617
361.6,371.0078333333333
155.28,166.45342214285714
303.15,293.9071999999996
148.32,148.43994047619054
483.19,492.18285371212113
254.59,252.9477333333335
335.78,331.79276000000004
145.15,146.27282857142848
191.93,193.8028583333333
445.46,440.63607500000006
311.03,308.9960973681102
216.63,219.87456
319.24,318.9304166666668
871.47,891.3031000000011
510.2,478.01149333333336
434.02,411.1769999999999
504.12,510.3147531385286
501.53,504.8346583333338
244.46,252.52158333333333
350.79,368.36980000000005
344.84,342.7591864682539
505.07,472.3755316666666
307.05,308.6919099999995
311.48,302.6521547358197
152.5,151.78703333333326
111.48,115.44328454059831
105.79,108.958895
325.87,318.4892192857141
196.35,198.73695833333323
482.24,485.95513846153847
447.17,452.9871609090908
169.25,165.82259000000002
124.76,126.3445666666666
607.32,611.554
174.02,185.78233333333336
226.19,233.03869861111104
133.2,130.39576051796158
293.02,298.79257499999983
117.74,117.89420476190465
155.84,153.75997999999998
323.24,318.5536515151516
340.83,347.37823611111133
324.76,322.29937779914565
385.28,395.8195083333334
282.35,278.80566666666675
677.15,675.8233764285714
281.49,286.8276512820514
483.11,480.0561846153846
193.88,191.5330552380953
166.32,173.3100583333333
251.9,257.5243416161617
358.23,356.67569
275.19,267.56440000000015
432.24,434.7089583333335
316.16,315.48410833333344
335.65,334.55291666666665
342.95,334.3652083333332
574.22,570.8900726190477
333.48,341.9405000000005
320.69,329.3047000000001
223.42,208.6405266666666
261.29,269.4426766666666
343.13,339.6313874661886
231.11,228.1622970238096
324.89,315.97120833333344
349.26,320.7343824585221
132.65,134.6425761904762
285.61,281.6687071428571
429.58,428.3440666666668
382.1,379.6725783333332
355.87,355.9974000000002
558.17,550.9203943253965
323.15,341.0402933333337
360.21,352.9465833333334
373.55,383.4235449999998
456.81,481.961791587302
636.0,605.6235996969696
180.12,179.63821500000006
248.63,252.36051638888884
320.06,313.8386735119047
260.58,267.0679204761905
305.03,317.3630038888889
479.13,495.22302500000006
450.24,453.8916833333333
476.08,479.0477366666666
245.94,252.163526666667
432.17,437.0118016666668
369.33,383.64558333333326
183.52,177.09263440170938
256.97,251.68425666666656
386.92,380.6713166666668
483.16,471.0162250000001
317.19,303.9161833333334
404.29,401.4291466666667
292.93,307.8614676767675
355.14,348.204558888889
164.1,166.95990383173842
102.84,99.26532777777778
359.95,370.606711111111
336.7,341.1373000000001
307.43,301.49249999999995
280.07,278.10865000000024
402.64,393.0291099999998
365.62,347.34044166666683
284.1,279.3431590476191
309.34,305.9546166666664
387.55,404.2017166666667
475.42,495.7937771929825
447.38,459.2147121212121
173.92,173.7248899999999
176.55,167.9174000000001
126.82,127.56137740621308
384.54,385.6445666666667
364.83,370.1168
206.88,204.3089099999999
668.99,664.1432354761905
612.23,624.3321379761906
540.48,526.4770805952379
701.9,700.0379348051948
138.56,135.2140116666667
225.52,234.79815833333328
227.41,216.10466833333336
398.54,411.7377333333333
416.6,427.68701333333337
349.49,352.1935000000001
402.31,410.5830083333333
430.71,431.0368516666666
376.64,397.9995999999997
276.64,277.52191142857146
391.44,386.7348016666664
255.65,247.9672750000003
378.27,404.3107476190476
225.18,224.075945
177.36,183.07426333333336
270.51,266.34655
758.23,753.5819391666669
298.11,298.21858055194787
292.55,291.95385000000016
302.86,303.6406310256409
245.12,250.42895000000007
368.27,358.90780000000007
271.08,265.24226720418466
527.74,507.79764773809535
358.91,356.93811940476195
353.22,353.93596
251.57,259.9699666666664
219.77,221.3844899999998
294.66,305.02883809523826
317.2,319.10609818181825
353.28,350.99283488095256
339.36,340.91180376811616
373.66,378.0038842857141
330.78,330.0837749999996
708.62,688.7133973809524
354.48,345.53331666666656
370.51,363.6841250000001
472.7,492.2771958333335
312.87,308.9960973681102
225.64,236.20459999999997
321.62,329.71483999999987
245.88,238.6622752380952
111.99,113.30658749999996
275.11,263.9339604761904
301.38,297.30563095238097
223.35,224.5313928571429
318.74,315.0385133333334
340.48,336.69313333333326
143.08,138.02967333333336
339.32,342.28316891853507
321.75,325.20180000000005
253.96,256.0168857020757
417.91,410.6727916666668
105.0,104.48367137254913
203.92,202.0561333333333
349.13,345.42420833333347
360.64,355.56208791569566
285.81,281.18601767676773
275.81,281.18601767676773
408.05,411.1117
167.62,166.26773021088104
196.92,183.69441261904765
121.09,113.80390559523806
773.58,748.5558600000005
640.39,642.1108000000007
354.72,355.0102166666666
306.1,306.6936335714285
134.14,134.9801004761905
184.99,185.84992912698405
171.84,178.17393499999997
463.84,460.1043055555558
771.27,741.7483683333336
400.2,404.67299999999983
432.67,451.9349624999999
215.04,199.0073833333332
339.65,337.54285666666647
361.62,364.5330866666666
152.07,152.76263238095237
106.98,106.82135000000008
824.97,798.4021616666655
221.3,225.318427051282
141.85,142.4610747619047
384.68,361.5663833333333
359.54,347.5908999999999
317.11,313.3968297619048
544.56,520.3962142857151
222.4,224.2538833333336
117.36,118.57883443473187
212.37,226.11827333333335
288.22,284.1897516666667
758.94,756.4919960714288
720.21,727.4834694444448
445.91,442.0896083333334
551.38,569.0277066666671
429.79,437.2777249999996
362.8,363.546
184.12,172.20964410256403
237.32,239.3116755555556
792.08,825.4363833333333
528.32,540.6304166666667
262.03,255.44852380952344
228.28,221.68961142857165
220.42,217.44520000000003
306.46,307.42173333333363
277.31,281.49823378565884
119.4,118.57883443473187
440.15,429.1638833333336
306.24,299.4168358658004
315.73,319.7901606349206
441.52,450.3673833333334
604.79,609.5934166666668
290.07,286.5372666666663
194.42,194.9734333333333
489.54,485.46740000000034
127.2,126.39521999999992
117.06,118.22042246031748
190.13,188.9232314285716
228.57,229.7128321139972
532.83,544.8496439393939
548.28,546.3532942063492
239.37,236.227505
588.22,593.4993010714288
252.17,249.6888900000001
335.68,340.61969583333337
228.13,239.32372472222244
591.5,565.5731400000003
236.06,246.2834716666668
421.51,414.2944391666668
419.5,414.2944391666668
182.62,186.939236904762
391.29,372.10401666666655
409.99,399.4456400000001
233.58,236.08173333333343
600.41,602.971283333333
238.54,237.4625207142857
396.5,400.1294
850.67,842.492640476191
359.65,361.15125000000006
269.38,277.83461103535353
236.81,239.0443000000001
292.73,298.8906439478598
566.02,580.9532500000006
420.06,426.25466333333344
124.64,120.2203899675325
473.25,457.3667433407791
526.13,520.3962142857151
178.43,163.07523322510818
144.72,140.92854726190473
313.58,318.35052904761903
410.51,405.54244285714265
287.02,287.6319699999997
201.93,197.9684183333334
819.38,845.7960033333338
244.07,248.4767850000001
204.27,205.3713730303029
316.22,315.120589648383
333.87,334.3993666666669
298.38,298.94710595238087
454.07,468.8394894993895
371.54,383.2804833333334
225.18,237.87423333333328
252.38,256.5387742857142
354.33,347.5549287460316
253.62,241.2929575
495.87,491.2452674056977
623.56,635.8630292066271
740.43,751.3704819047618
608.42,637.0474944444445
247.53,241.15325714285717
244.91,239.0222125
431.98,437.9574583333334
751.97,766.2838299999999
435.57,444.12715
491.47,516.7032909523809
199.47,195.69639738095236
206.15,198.8875638095238
221.73,224.8408444444445
856.32,859.6905640476191
222.03,218.63585000000012
196.93,191.3481083333333
211.55,208.214985
289.07,289.6668533333331
327.89,344.37337817358633
501.95,502.7904069841272
472.29,481.9689035020245
253.26,243.7685950000001
722.03,697.8241994047622
539.77,526.3849242857144
183.08,182.91669166666668
152.7,159.91695376750695
611.25,600.0445001190478
240.74,244.21720862276612
175.91,180.33338833333323
363.51,364.80810999999966
651.2,595.1448116666666
161.86,168.81790142857142
103.18,101.8846597097682
254.93,263.0722800000001
268.0,267.20424999999955
202.34,191.98890452380957
394.73,385.8062000000001
257.26,264.64953333333347
267.04,267.9598726190477
332.66,327.9244250000001
323.93,316.39732833333335
485.92,495.7386920786751
540.92,552.2896916666665
316.39,323.5486383333333
187.97,186.2381416666668
401.47,389.8105899999997
281.48,277.46396833333336
449.55,450.62939666666665
555.42,536.8065692460315
437.23,432.8035333333332
279.03,265.17616666666686
454.44,454.5321900000002
153.98,157.81593142857142
301.5,295.85327499999994
699.81,689.1113841919188
437.85,448.8385733333331
286.15,283.8672670454542
191.37,190.35024383477636
159.15,155.6553759926186
202.99,207.83481666666657
171.4,183.9272265873016
368.85,359.5972
304.64,298.87140952380946
291.41,283.32618000000014
352.42,355.67491166666696
336.94,355.67491166666696
342.4,337.4259833333335
135.41,135.80753000000016
206.51,204.9534638095238
535.08,525.4530809523814
489.97,485.403841666667
169.73,168.64087242063496
402.94,390.4843944444444
952.12,918.6741500000012
246.98,253.20377333333332
632.54,635.8630292066271
269.99,273.19260833333345
215.38,220.41593333333324
129.1,126.64313354792404
411.84,420.7812904761906
293.96,300.5217600000004
335.81,324.407926904762
537.03,540.4618485389608
632.15,635.8630292066271
697.16,687.3699152958154
450.42,472.19614999999993
265.49,272.3264507142857
126.17,126.64313354792404
236.0,244.4210583333332
509.55,532.0082712698414
363.0,367.59089166666655
502.22,501.2759517857149
336.52,331.2859483333334
83.19,84.33728142857143
398.58,386.0816416666669
231.07,224.2368616666667
600.69,613.2236149999997
221.49,220.1292733333333
223.32,222.6151066666667
474.51,458.7236797619047
110.14,109.9666833333333
294.36,285.1254666666666
177.12,170.3514282106782
248.85,251.2128242857143
372.13,362.16775
256.9,264.25585000000007
213.6,214.1379848015873
346.81,337.17297261904764
193.37,190.1897311904762
357.24,354.51490000000047
506.71,496.6205666666672
267.63,260.0216699999998
334.27,344.24801666666696
335.94,330.52302500000013
260.9,265.2467566666666
711.49,727.1179535714286
280.08,282.3411166666671
336.54,339.23825000000005
330.07,343.1771029949507
245.87,237.65346666666665
344.31,339.1659008918858
223.01,228.4536266666668
307.38,305.51750333333325
253.41,255.46744166666667
158.87,161.11869388888897
151.31,149.0475010514485
148.23,154.3526146153846
207.13,207.23731476190488
669.43,672.1661174999994
149.95,143.7500007142858
208.2,209.09345500582765
525.79,537.0764300000001
230.92,229.2148121428571
387.31,398.6607166666665
452.67,461.5990666666668
311.07,315.120589648383
683.32,699.4717703030308
158.01,155.46091774891775
119.39,120.1597833333333
278.57,276.05619999999993
361.8,361.8496499999999
608.91,607.4742766666661
309.17,313.83123333333344
643.72,661.4712083333332
492.02,494.74819466666696
179.56,184.12271833333327
252.75,247.8268
300.71,309.6006783333334
403.38,406.7333866666671
324.58,316.0735333333334
164.72,168.9023787878791
289.69,287.90197129870126
261.25,260.9328116666666
188.65,187.5653695238094
292.48,300.1910797364842
409.29,415.9340461111115
106.7,106.9586750000001
90.75,92.09043686507948
77.92,81.87569880952383
265.61,269.06743333333355
439.49,444.2664749999999
210.45,209.09345500582765
448.05,455.1138876923076
616.75,608.9362321428569
308.11,300.8077000000002
336.6,344.50777000000016
351.77,350.778810858586
149.37,149.0475010514485
321.66,326.63218333333344
196.31,199.87824047619037
358.73,363.49929999999983
247.07,252.96402499999985
217.51,222.79870666666665
517.5,517.3847900000002
328.45,316.19665598066143
384.94,375.5632116666665
472.65,494.65943304473296
104.29,99.64824761904758
194.23,198.30667499999996
283.49,281.28187119047624
277.39,260.7755437698415
157.68,154.19898166666647
288.13,283.2361683333336
462.23,472.61298000000033
500.09,491.2452674056977
498.88,483.1135698662208
82.58,93.97247809523807
504.23,512.0301342857147
505.04,511.3802821886451
406.02,409.1504833333333
152.81,149.0475010514485
494.34,488.4175716666669
463.11,456.7924
124.66,124.45290206349216
365.51,358.0163954365074
333.35,340.4907350000002
352.11,358.6412166666666
250.23,243.41136277777775
206.63,205.1857333333332
291.99,300.18450273390386
317.7,305.8980185714285
129.56,131.48994999999994
429.55,429.90099999999967
307.4,304.8341666666663
298.12,283.0143697222224
194.15,191.4861583333333
335.42,326.3106333333332
292.93,297.910375
186.14,188.52646000000013
202.79,200.24101500000003
169.22,175.31115238095242
143.72,144.8728
345.17,357.0973903850318
424.09,425.5193399999996
422.79,404.55454999999967
112.57,112.65166805555552
383.02,385.7195266666667
258.34,256.11999666666657
447.04,452.08009136363614
219.3,217.0027492063492
544.65,521.1948190476198
285.75,284.0658333333333
246.6,247.5099619444445
306.5,309.4582420413384
128.4,131.83150000000003
301.41,306.1164134848484
217.14,217.40850166666644
312.91,311.2916961616162
157.99,138.55660833333334
189.73,185.3794666666666
420.91,438.9719000000002
277.05,281.3707942857144
108.03,109.57785333333348
542.02,556.996920753968
158.33,155.6553759926186
302.5,297.56608333333304
264.28,266.7419631457433
450.57,459.2336166666668
269.27,267.0857577777777
477.27,475.5644983333334
441.9,454.1407083333333
470.93,452.58729166666666
161.89,151.7522285714285
263.68,271.7290833333331
448.17,436.5676883333334
305.01,309.0192833333334
245.53,243.627050595238
346.26,352.208679902473
395.62,405.8173000000001
399.99,405.8173000000001
321.32,325.8888805727606
172.32,180.4729283333333
288.57,295.0172249999998
239.94,245.48775000000012
433.06,437.831661934732
331.34,330.37384999999995
312.56,306.61679
321.26,330.47865
155.22,152.97724443223433
506.56,528.4025927380953
404.0,397.9797699999999
172.08,162.46804753968246
417.09,415.6664619047621
441.48,455.3069272727272
416.99,415.1556777777778
401.51,416.2844023448774
406.79,422.59411
329.91,332.1952166666667
351.55,359.99665
571.28,555.2828946969693
198.0,196.01225630952388
395.62,392.3375999999999
222.02,229.2361458333333
191.5,205.49290000000005
174.07,174.17109166666688
390.77,378.2928361111111
478.11,468.4384904761905
586.85,592.4310208333328
611.16,581.4603899999998
341.32,339.1659008918858
359.24,363.2914500000001
305.87,301.2407666666668
445.06,435.49293333333344
267.84,265.83090666666646
271.94,274.6750866666669
268.39,269.57386666666656
188.28,196.43693380952377
275.17,267.7480916666668
403.31,430.2841
178.92,179.88301666666666
430.62,426.4563000000004
533.47,554.4761
195.49,195.1686345238094
429.38,421.8420333333333
346.61,331.79878809523825
382.17,382.8386299999999
406.57,419.72922000000005
408.63,422.589385714286
88.36,94.39945833333338
236.83,231.10224999999988
229.18,233.2039666666666
338.01,341.8161823809524
208.74,214.3078166666668
744.98,702.502476295094
210.74,216.66538333333312
206.34,221.57032000000007
234.48,239.7159
240.15,253.80336666666665
436.23,443.42202352941166
248.06,253.5007964285716
391.39,400.6179833333335
640.11,598.8182999999998
600.03,600.2553011904765
481.53,455.93721
389.15,389.3509333333335
323.31,334.7240683333332
788.8,757.7067416666667
359.87,363.4615499999998
304.0,296.0126000000001
267.45,259.2802571428572
349.7,345.3769497619052
664.6,647.290589285714
262.13,262.83564499999994
322.17,315.120589648383
261.1,258.7984303330005
262.24,268.2352459126984
345.18,355.3695428571431
622.13,603.8576333333332
213.41,210.18783
114.04,119.40261808947592
335.24,343.1771029949507
218.68,219.07845357142853
185.9,194.0328883333333
222.26,223.2473313492064
430.86,411.7159314285717
408.86,430.8092166666666
189.01,203.68026611111105
394.9,391.5804064285713
552.11,547.5348832467537
504.79,502.08659333333367
607.33,600.0445001190478
127.19,126.12396630952384
283.24,282.2939071428572
418.79,412.9652333333331
133.76,135.66439999999997
323.75,322.6265916666666
266.1,264.5949666666668
346.65,333.06612380952384
374.42,377.9262666666666
111.43,116.50371833333332
189.02,192.64287666666664
293.44,282.1510827272729
645.66,660.1449215584414
367.91,364.69646666666665
234.44,236.50111333333336
544.96,534.7960947619047
258.45,246.8445916666668
192.48,199.07334166666672
208.54,216.1184266666668
262.19,261.0455124999999
223.5,227.01485999999983
345.06,334.4837554761904
154.6,155.6553759926186
290.32,292.5871062121212
636.41,644.9186399999996
217.29,219.0678366666669
211.33,210.50418333333337
369.31,368.0170107142858
242.1,242.15531666666664
319.25,317.7765000000003
404.62,415.19616000000025
239.18,234.83971666666648
256.1,254.358665
339.76,336.97104250000024
141.95,144.27024722222225
159.55,158.9133422727273
341.12,339.1659008918858
193.3,194.89434166666663
149.03,151.36230054112545
352.05,358.70011826479066
304.74,309.4582420413384
166.1,166.2475113289759
165.86,166.2475113289759
168.75,166.2475113289759
166.27,166.2475113289759
697.41,699.5276750036076
318.65,315.62860904761914
433.83,423.4845666666669
448.72,430.1783000000004
341.7,348.2444666666668
810.9,813.4499300000002
296.82,300.5534249999999
424.63,439.97495
303.9,319.29323333333343
210.35,203.37994999999992
241.65,237.985585
318.51,321.7447733333331
458.94,462.9367499999992
381.82,379.7428099999998
192.56,191.12176000000008
287.89,285.5495685714286
328.3,334.2090750000001
328.04,327.5984333333336
490.47,478.91039666666666
548.2,541.3087285714286
590.4,566.5905999999991
115.26,118.38596782051285
159.68,156.82844821428574
359.83,359.71114
366.78,377.37120000000033
337.02,343.22217685212195
249.22,258.33882499999964
197.39,209.01294915750915
204.71,209.01294915750915
592.7,599.4709545238094
88.91,89.58640632312128
262.1,266.7035498809526
167.19,166.26695214285715
219.18,218.8470499999998
614.56,597.877747619048
604.06,596.8058733333335
353.82,348.87643333333364
874.34,892.3924700000003
454.86,448.8615083333334
897.81,870.9992933333331
313.06,308.0807364412873
492.21,485.42980000000057
228.81,224.03218888888892
482.96,485.42980000000057
253.17,252.04555555555527
254.01,250.37170666666705
211.99,219.8688766666668
603.02,582.0054615873019
107.64,108.30002261904758
567.05,573.1326699999994
776.41,733.2611034920634
117.5,118.58090415949891
425.58,413.9668378968252
334.14,343.1000125
213.16,212.16619880952385
395.53,402.90324523809545
132.06,128.6178456439394
516.75,523.5845026190474
85.49,86.2589045238095
414.74,419.1456000000004
343.61,343.22217685212195
462.09,455.0360951282053
330.11,333.5135845238095
236.28,232.3395292857145
237.83,232.3395292857145
474.15,477.76575904761927
370.02,358.3521500000001
445.23,446.29422000000005
305.89,315.3767011941208
293.71,304.7599602380952
302.38,301.73939500000023
344.13,333.1261583333334
216.34,221.78193333333348
238.24,247.85693333333325
150.32,159.9286175252526
255.78,255.6177444444444
186.81,189.795895
533.24,534.4415121428575
211.78,209.09852520278736
372.81,378.325161904762
330.99,324.18532837301603
119.82,117.49955952380957
318.14,308.0807364412873
303.57,293.7936250000001
440.05,443.6683483333332
90.27,93.98398647907652
114.0,114.1113033333334
356.58,349.970275
235.46,236.55583380952376
608.88,597.7421200000001
129.3,132.3837130952382
393.64,381.0114452380951
240.69,242.63368000000008
501.89,488.0048222222223
380.49,385.0383
405.03,425.4622983333328
265.86,264.8131930555556
156.51,156.22104832764464
254.61,255.6177444444444
437.95,421.74723047619074
278.83,287.6981384370017
216.13,218.0238483730159
185.86,194.32075666666668
442.33,438.6732238095237
333.99,331.97464999999994
206.82,208.91545833333345
692.11,702.4617400000002
654.35,637.0953885497837
274.82,270.8427648809524
397.91,390.7427709523806
111.77,112.46331428571426
137.35,135.675524047619
119.11,117.6642133333333
405.12,411.2306679761906
217.97,217.0319931676656
145.05,142.0123666666666
270.93,261.1064698809523
121.65,119.62568000000014
519.11,490.1233213117479
423.61,435.5140999999999
212.64,210.07431642857136
194.99,195.30939821428564
340.69,344.4560661038961
292.45,291.2113678571433
650.97,632.5597058899189
444.51,435.1857571428573
365.38,367.89725333333314
418.94,403.90668
830.25,866.545925714286
226.66,226.37578000000008
388.66,403.7827250000001
258.98,259.5458666666667
300.97,301.4867452380951
112.8,112.34583806722694
811.77,844.7144016666668
264.4,268.9377066666667
543.81,538.214407005772
129.92,123.5485963095238
797.48,845.8950966666667
254.74,256.38617555555555
214.85,217.97414512987007
567.21,545.1258899999995
525.48,530.6397133333332
445.32,444.6690194444439
597.74,605.1400384126985
276.31,267.5850549999998
287.0,278.67604999999963
234.9,237.03154047619043
92.1,92.16281893939392
102.96,102.02972463310508
321.4,332.9761000000001
241.05,236.4081949999999
434.71,418.83998333333335
171.35,166.88341666666668
358.23,369.5027333333335
247.45,243.3943894444444
412.86,394.6426200000001
263.77,259.97878179487145
304.88,317.4338749999998
139.36,134.63793124999992
211.91,209.4652837301588
360.73,354.12041250000004
557.15,577.4941200000001
248.1,250.56395166666675
191.11,187.85252285714287
374.15,365.4280449999999
103.04,105.60901777777774
227.13,231.9366558333332
351.53,348.24760000000003
379.04,371.4113166666664
168.35,163.4349024578491
302.72,299.19349782124294
500.34,478.64092142857146
278.08,280.7289441450216
228.82,223.41072000000003
308.5,305.61182499999995
196.87,199.23320000000007
201.04,207.08341249999995
468.46,448.0050904761905
248.76,237.74887000000007
296.81,291.287195952381
156.69,156.22104832764464
340.17,343.22217685212195
238.59,237.3284123809526
275.9,279.0228571717171
171.55,164.87166666666675
635.47,626.160866666667
268.53,262.2093204761906
324.29,326.08012738400504
190.48,190.7768708333333
110.82,115.75178908208014
157.39,155.08773932900434
143.6,144.30470000000025
210.73,213.2615085714288
622.2,611.9642000000002
150.26,147.56685595238096
354.3,381.77692547619046
197.4,203.77086071428573
474.23,486.3809958333337
120.13,118.6441166666666
252.97,255.4194300000001
306.78,310.0837999999999
462.71,469.08445000000006
379.96,369.69312
789.72,811.852826666667
750.73,753.0690130952386
319.85,331.3239583333332
521.29,504.150633333334
220.68,230.8087124999998
132.82,131.7072785714286
287.79,293.6745866666663
307.32,283.7412890476191
375.86,369.69134999999983
295.17,292.8045057142856
262.56,267.3510575
355.88,360.026
301.31,288.7204500000001
188.16,191.16121309523808
301.3,299.1171083333334
285.16,280.7289441450216
335.53,355.289157207792
386.64,403.8576095238095
431.74,436.91512000000034
493.61,493.0408416666667
544.9,526.5047333333335
283.02,285.0614166666668
419.31,411.4580999999999
324.43,315.3767011941208
279.31,282.4649888095236
134.42,134.54727499999993
305.98,316.10682666666673
134.32,135.11886571428576
134.45,134.44982166666665
148.24,149.31406776049118
284.38,295.6307249999999
376.27,386.642469090909
251.75,248.03930000000005
253.39,264.3249211904763
346.94,338.2381
274.92,265.20149444444417
159.69,155.75161519841268
520.07,529.4924930555552
731.97,748.8179000000007
308.93,299.19349782124294
259.61,258.8792009523811
364.31,356.74089999999995
329.4,328.6688612470862
519.38,513.7037571428573
658.74,650.3672833333331
384.49,396.60668999999945
694.0,684.204434920635
690.01,705.61867
307.21,312.0279279605264
173.98,168.87203333333346
196.65,199.34885000000003
341.66,341.47392499999967
443.12,452.2901021520148
312.26,300.1212599999999
143.92,144.26795976190476
141.2,144.26795976190476
294.46,299.7173369064269
266.38,268.2567166666669
257.13,266.4958916666665
134.18,135.16730000000004
418.97,409.61029444444415
287.02,282.27438333333333
294.3,283.5466800000001
658.39,691.8538816666666
142.74,146.8279857142856
332.1,323.88920714285706
301.62,306.1249166666668
265.85,266.8708850000001
627.52,656.8522416666669
198.46,197.05807222222228
316.28,308.0807364412873
149.87,148.58837936507945
225.62,226.67996666666664
182.7,185.637675
201.14,203.46044166666653
330.93,331.5432104438179
280.97,282.4969504761903
930.97,868.0453733333336
193.58,197.65240029609276
315.29,310.30517428571414
413.21,428.8738583333337
712.6,756.3742333333334
159.44,158.03363166666674
237.9,244.08943071428575
214.41,215.9931749999999
291.47,295.7028166666667
587.9,611.9705366666661
392.41,388.1636800000001
396.88,399.69505
376.69,380.6788574999998
359.3,361.6444030769229
82.77,80.88596428571437
226.56,224.91712166666667
316.98,308.0807364412873
215.72,218.93373809523797
142.52,141.97825759157507
156.27,156.95693444444447
301.2,312.53374944444454
406.3,428.356278333333
155.44,155.75161519841268
112.57,111.65907000000011
202.32,204.8751358080808
115.82,119.31468937342076
407.94,401.6467500000001
384.19,365.93569999999977
165.96,173.30575361111113
324.27,327.2465944444443
168.97,171.1868849019608
811.21,835.7993666666667
142.01,145.64577999999997
305.96,303.79392333333334
447.39,447.0637666666665
458.24,479.75284898537166
122.89,120.27461216986312
133.49,130.22884999999994
283.74,282.9910800000001
234.84,232.99078333333355
302.12,308.0807364412873
424.47,420.82763166666655
436.65,443.315425
408.12,384.1176476190476
320.46,308.0807364412873
276.45,276.9161876190476
455.25,430.79486666666674
307.94,310.74469166666614
196.75,191.4663500000001
280.82,274.65383738095244
334.27,334.914986969697
210.65,207.4930690476191
318.12,331.70469166666675
173.13,175.8386036874237
320.23,320.0521766666666
252.21,248.77380333333332
464.97,466.2380937500005
290.75,293.24394166666644
405.24,412.2690000000002
315.86,312.14518519841266
292.48,308.0807364412873
170.12,174.48825137667885
307.94,311.8384977777776
194.45,198.59048873015865
194.86,195.41716666666667
428.28,424.65072
501.34,498.178954166666
317.29,317.81462500000004
728.84,748.4846647222224
158.58,157.47748
185.15,181.3560500000001
307.33,318.2451916666667
328.77,324.0580938311687
504.16,506.2768
169.13,168.93918333333346
273.57,264.8131930555556
477.42,484.4110661449375
420.59,419.5343916666668
386.86,386.1831126190476
161.36,167.73934555555573
349.94,336.46238903926474
351.43,346.4258803030302
229.95,229.6589333333333
241.57,247.16221738095237
92.62,92.85698804750804
527.84,513.1723883333336
243.68,249.22490166666677
326.56,331.5432104438179
286.38,265.46315
295.07,293.7738378735632
283.66,286.61830000000003
240.78,248.869
209.69,212.65362487179485
372.0,380.999316666667
272.63,280.2224142857144
178.91,181.9475388888889
269.68,277.5784680952381
232.55,234.44163333333327
440.63,437.1769916666666
243.56,238.55245999999988
179.32,179.86318000000003
464.71,468.3737833333333
329.22,334.2383648258511
325.97,326.43151428571434
345.7,343.22217685212195
189.8,191.66663333333335
751.03,718.7307613888888
163.92,165.82371269841278
324.08,330.4191333333334
142.06,140.82885000000005
230.88,235.8392416666668
392.72,401.3963000000001
413.53,414.5520749999998
365.84,363.39877366883104
928.21,897.9994500000009
221.23,230.4724666666669
338.81,342.5831266666668
335.91,347.08389000000057
345.23,342.5831266666668
456.41,443.58877
242.53,244.60520504689765
341.6,359.4639749999999
218.58,217.0319931676656
169.7,174.2375365367965
177.94,168.72835388888893
556.49,541.0032777777774
256.37,257.5988291899987
351.11,335.174166060606
268.03,264.1956858333334
459.89,466.8895
151.57,149.31406776049118
184.75,188.88438333333303
391.42,374.62075333333325
92.4,92.20997785714286
206.99,213.5626402380952
437.86,438.2789000000001
376.17,383.80356666666665
381.91,380.1338563636364
595.19,576.0369595238092
375.51,358.6193833333335
185.87,187.2407958333332
171.38,174.69369999999995
280.75,276.6296394605394
